name1,name2,is_match
Ammit Joshhi,Amit Joshi,1
Ammit Joshhi,Amith Joshhi,1
Ammit Joshhi,Krifhna Gupza,0
Ammit Joshhi,Vaarun Yadak,0
Ananya Mishra,Annanya Mishhra,1
Ananya Mishra,Aarav Agarwal,0
Ananya Mishra,Neha Guptha,0
Annanya Mishhra,Ananya Mishra,1
Annanya Mishhra,Krishna Patel,0
Annanya Mishhra,Adhitya Vermma,0
Lakshmi Kumar,Lakshhmi Kummar,1
Lakshmi Kumar,Saanjay Josi,0
Lakshmi Kumar,Aarav Patel,0
Lakshhmi Kummar,Lakshmi Kumar,1
Lakshhmi Kummar,Laxhmi Sharma,0
Lakshhmi Kummar,Poojaa Mishraa,0
Divya Verma,Divya Vermma,1
Divya Verma,Divyaa Vermaa,1
Divya Verma,Shreya Singh,0
Divya Verma,Neah Misha,0
Divya Vermma,Divya Verma,1
Divya Vermma,Divyaa Vermaa,1
Divya Vermma,Pooja Chauhann,0
Divya Vermma,Sanjy Meht,0
Divyaa Vermaa,Divya Verma,1
Divyaa Vermaa,Divya Vermma,1
Divyaa Vermaa,Vikram Mehta,0
Divyaa Vermaa,Yas Shah,0
Rahul Patel,Rahul Pathel,1
Rahul Patel,Ramul Patle,1
Rahul Patel,Deepak Patel,0
Rahul Patel,Arjyun Gupoa,0
Rahul Pathel,Rahul Patel,1
Rahul Pathel,Ramul Patle,1
Rahul Pathel,Sureshh Chauhann,0
Rahul Pathel,Vaarun Chaoohan,0
Ramul Patle,Rahul Patel,1
Ramul Patle,Rahul Pathel,1
Ramul Patle,Shreya Choudhhary,0
Ramul Patle,Manish Mehta,0
Deepak Sharma,Depak Sharma,1
Deepak Sharma,Mannish Pathel,0
Deepak Sharma,Shreya Joshi,0
Depak Sharma,Deepak Sharma,1
Depak Sharma,Amith Agarval,0
Depak Sharma,Aditya Sharma,0
Deepak Mehta,Nehaa Verma,0
Deepak Mehta,Sanjay Joshi,0
Deepak Chauhan,Deepaak Chaauhan,1
Deepak Chauhan,Amit Vermaa,0
Deepak Chauhan,Rahugl Mshra,0
Deepaak Chaauhan,Deepak Chauhan,1
Deepaak Chaauhan,Shreyaa Mishraa,0
Deepaak Chaauhan,Kavita Mehta,0
Gaurav Shah,Gaurva Shdh,1
Gaurav Shah,Gtaurav Shag,1
Gaurav Shah,Yas Shah,0
Gaurav Shah,Mannish Guptha,0
Gaurva Shdh,Gaurav Shah,1
Gaurva Shdh,Gtaurav Shag,1
Gaurva Shdh,Vikram Choudhary,0
Gaurva Shdh,Diyva Trivedk,0
Gtaurav Shag,Gaurav Shah,1
Gtaurav Shag,Gaurva Shdh,1
Gtaurav Shag,Manish Gupta,0
Gtaurav Shag,Rhul Agarlal,0
Rahul Gupta,Rahul Guptha,1
Rahul Gupta,Lakshmi Shah,0
Rahul Gupta,Neha Yadav,0
Rahul Guptha,Rahul Gupta,1
Rahul Guptha,Ishan Ptel,0
Rahul Guptha,Yasv Trivcdi,0
Ravi Trivedi,Raiv Trievdi,1
Ravi Trivedi,Ishaan Shah,0
Ravi Trivedi,Deepak Joshhi,0
Raiv Trievdi,Ravi Trivedi,1
Raiv Trievdi,Shreya Pathel,0
Raiv Trievdi,Pooja Yadav,0
Aarav Trivedi,Vaarun Paatel,0
Aarav Trivedi,Arjoon Chaauhan,0
Ishaan Patel,Iahaan Pateq,1
Ishaan Patel,Arjrn Signh,0
Ishaan Patel,Kavita Sharma,0
Iahaan Pateq,Ishaan Patel,1
Iahaan Pateq,Deepak Chauhan,0
Iahaan Pateq,Suresh Yadav,0
Aditya Agarwal,Adeetya Agaarwal,1
Aditya Agarwal,Arjun Verma,0
Aditya Agarwal,Pooja Trivedi,0
Adeetya Agaarwal,Aditya Agarwal,1
Adeetya Agaarwal,Laksmi Paatel,0
Adeetya Agaarwal,Krisna Paatel,0
Kavita Choudhary,Kovita Choudhayr,1
Kavita Choudhary,Neha Yadav,0
Kavita Choudhary,Aditya Joshi,0
Kovita Choudhayr,Kavita Choudhary,1
Kovita Choudhayr,Manish Sharma,0
Kovita Choudhayr,Divya Mishra,0
Krishna Choudhary,Snjay Chauban,0
Krishna Choudhary,Rahuy Trisedi,0
Deepak Choudhary,Deupak Choudhlry,1
Deepak Choudhary,Deepaak Choudhaary,1
Deepak Choudhary,Dipak Chooodhary,1
Deepak Choudhary,Divya Verma,0
Deepak Choudhary,Varun Trivedi,0
Deupak Choudhlry,Deepak Choudhary,1
Deupak Choudhlry,Deepaak Choudhaary,1
Deupak Choudhlry,Dipak Chooodhary,1
Deupak Choudhlry,Ishaa Shawh,0
Deupak Choudhlry,Amit Gupta,0
Deepaak Choudhaary,Deepak Choudhary,1
Deepaak Choudhaary,Deupak Choudhlry,1
Deepaak Choudhaary,Dipak Chooodhary,1
Deepaak Choudhaary,Aarav Verma,0
Deepaak Choudhaary,Gaurab Choudhhary,0
Dipak Chooodhary,Deepak Choudhary,1
Dipak Chooodhary,Deupak Choudhlry,1
Dipak Chooodhary,Deepaak Choudhaary,1
Dipak Chooodhary,Divya Mishra,0
Dipak Chooodhary,Vaarun Vermaa,0
Aditya Sharma,Adeetya Sharma,1
Aditya Sharma,Amit Gupta,0
Aditya Sharma,Deepaak Josi,0
Adeetya Sharma,Aditya Sharma,1
Adeetya Sharma,Shreya Agarwal,0
Adeetya Sharma,Nehv Chhauhan,0
Sanjay Choudhary,Saanjay Choudhaary,1
Sanjay Choudhary,Vfrun Johi,0
Sanjay Choudhary,Shreya Sinngh,0
Saanjay Choudhaary,Sanjay Choudhary,1
Saanjay Choudhaary,Vikram Chauhann,0
Saanjay Choudhaary,Kawita Shaah,0
Shreya Gupta,Shreya Guptha,1
Shreya Gupta,Shreya Guptha,1
Shreya Gupta,Kvita Yaduv,0
Shreya Gupta,Yash Shah,0
Shreya Guptha,Shreya Gupta,1
Shreya Guptha,Shreya Guptha,1
Shreya Guptha,Dkvya Mhta,0
Shreya Guptha,Deepak Guptha,0
Shreya Guptha,Shreya Gupta,1
Shreya Guptha,Shreya Guptha,1
Shreya Guptha,Suresh Verma,0
Shreya Guptha,Anaanya Seengh,0
Sanjay Gupta,Saanjay Guptaa,1
Sanjay Gupta,Varun Shah,0
Sanjay Gupta,Krishna Verma,0
Saanjay Guptaa,Sanjay Gupta,1
Saanjay Guptaa,Aarva Chauhal,0
Saanjay Guptaa,Gaurav Agarwal,0
Ananya Choudhary,Ananqa Chouhary,1
Ananya Choudhary,Anaya Choudlhary,1
Ananya Choudhary,Annanya Choudhhary,1
Ananya Choudhary,Krishhna Kummar,0
Ananya Choudhary,Amith Guptha,0
Ananqa Chouhary,Ananya Choudhary,1
Ananqa Chouhary,Anaya Choudlhary,1
Ananqa Chouhary,Annanya Choudhhary,1
Ananqa Chouhary,Neha Sinngh,0
Ananqa Chouhary,Annanya Shah,0
Anaya Choudlhary,Ananya Choudhary,1
Anaya Choudlhary,Ananqa Chouhary,1
Anaya Choudlhary,Annanya Choudhhary,1
Anaya Choudlhary,Aditya Joshi,0
Anaya Choudlhary,Arjun Agarwal,0
Annanya Choudhhary,Ananya Choudhary,1
Annanya Choudhhary,Ananqa Chouhary,1
Annanya Choudhhary,Anaya Choudlhary,1
Annanya Choudhhary,Ananya Shah,0
Annanya Choudhhary,Amit Agarwal,0
Sanjay Singh,Saanjay Seengh,1
Sanjay Singh,Sanjay Sinngh,1
Sanjay Singh,Yas Shaah,0
Sanjay Singh,Neha Agarwal,0
Saanjay Seengh,Sanjay Singh,1
Saanjay Seengh,Sanjay Sinngh,1
Saanjay Seengh,Lashmi Shvarma,0
Saanjay Seengh,Kaavita Verma,0
Sanjay Sinngh,Sanjay Singh,1
Sanjay Sinngh,Saanjay Seengh,1
Sanjay Sinngh,Lakshmi Agarwal,0
Sanjay Sinngh,Kaivta Misvra,0
Gaurav Shah,Gaurab Shah,1
Gaurav Shah,Aarab Chauhann,0
Gaurav Shah,Shreya Chauhann,0
Gaurab Shah,Gaurav Shah,1
Gaurab Shah,Arjun Seengh,0
Gaurab Shah,Vikram Gupta,0
Kavita Chauhan,Kavtia Chauhjan,1
Kavita Chauhan,Kavidta Chauhax,1
Kavita Chauhan,Kabita Chauhann,1
Kavita Chauhan,Kaavita Sharma,0
Kavita Chauhan,Arjun Mishra,0
Kavtia Chauhjan,Kavita Chauhan,1
Kavtia Chauhjan,Kavidta Chauhax,1
Kavtia Chauhjan,Kabita Chauhann,1
Kavtia Chauhjan,Sanay Mheta,0
Kavtia Chauhjan,Deepak Gupta,0
Kavidta Chauhax,Kavita Chauhan,1
Kavidta Chauhax,Kavtia Chauhjan,1
Kavidta Chauhax,Kabita Chauhann,1
Kavidta Chauhax,Vwrun Kuamr,0
Kavidta Chauhax,Pooji Trviedi,0
Kabita Chauhann,Kavita Chauhan,1
Kabita Chauhann,Kavtia Chauhjan,1
Kabita Chauhann,Kavidta Chauhax,1
Kabita Chauhann,Ananay Misra,0
Kabita Chauhann,Kaveeta Chooodhary,0
Yash Chauhan,Varoon Sharma,0
Yash Chauhan,Sanjy Meht,0
Aditya Verma,Adtiya Vrma,1
Aditya Verma,Adhitya Vermma,1
Aditya Verma,Adithya Vermma,1
Aditya Verma,Arjun Kumar,0
Aditya Verma,Arjoon Mehtaa,0
Adtiya Vrma,Aditya Verma,1
Adtiya Vrma,Adhitya Vermma,1
Adtiya Vrma,Adithya Vermma,1
Adtiya Vrma,Poojaa Goopta,0
Adtiya Vrma,Rahool Shaarma,0
Adhitya Vermma,Aditya Verma,1
Adhitya Vermma,Adtiya Vrma,1
Adhitya Vermma,Adithya Vermma,1
Adhitya Vermma,Rahul Agarval,0
Adhitya Vermma,Varunn Kummar,0
Adithya Vermma,Aditya Verma,1
Adithya Vermma,Adtiya Vrma,1
Adithya Vermma,Adhitya Vermma,1
Adithya Vermma,Neha Vermma,0
Adithya Vermma,Rahpl Josih,0
Lakshmi Choudhary,Laxhmi Choudhaary,1
Lakshmi Choudhary,Annanya Sharmma,0
Lakshmi Choudhary,Ammit Joshhi,0
Laxhmi Choudhaary,Lakshmi Choudhary,1
Laxhmi Choudhaary,Lakshmi Sharma,0
Laxhmi Choudhaary,Gaurav Mishra,0
Varun Choudhary,Shrya Kuma,0
Varun Choudhary,Aaraw Chaauhan,0
Ananya Sharma,Annanya Sharmma,1
Ananya Sharma,Kavita Singh,0
Ananya Sharma,Aditya Singh,0
Annanya Sharmma,Ananya Sharma,1
Annanya Sharmma,Rahul Choudhary,0
Annanya Sharmma,Rahul Verama,0
Sanjay Gupta,Sanjah Gunta,1
Sanjay Gupta,Sannjay Guptha,1
Sanjay Gupta,Pooja Kumar,0
Sanjay Gupta,Varu Vermqa,0
Sanjah Gunta,Sanjay Gupta,1
Sanjah Gunta,Sannjay Guptha,1
Sanjah Gunta,Krishan Jsohi,0
Sanjah Gunta,Pooja Joshi,0
Sannjay Guptha,Sanjay Gupta,1
Sannjay Guptha,Sanjah Gunta,1
Sannjay Guptha,Lkshmi Mewta,0
Sannjay Guptha,Amit Shaarma,0
Sanjay Patel,Maanish Yaadav,0
Sanjay Patel,Manisjh Patl,0
Pooja Mishra,Puja Misra,1
Pooja Mishra,Pooja Mishra,1
Pooja Mishra,Poojaa Misra,1
Pooja Mishra,Kavite Kumaj,0
Pooja Mishra,Saanjay Agaarwal,0
Puja Misra,Pooja Mishra,1
Puja Misra,Pooja Mishra,1
Puja Misra,Poojaa Misra,1
Puja Misra,Pooja Vermma,0
Puja Misra,Deepak Trivedi,0
Pooja Mishra,Pooja Mishra,1
Pooja Mishra,Puja Misra,1
Pooja Mishra,Poojaa Misra,1
Pooja Mishra,Adhitya Joshhi,0
Pooja Mishra,Ammit Agarval,0
Poojaa Misra,Pooja Mishra,1
Poojaa Misra,Puja Misra,1
Poojaa Misra,Pooja Mishra,1
Poojaa Misra,Kabita Agarval,0
Poojaa Misra,Lakshmi Gupta,0
Suresh Verma,Sooresh Vermaa,1
Suresh Verma,Sureesh Vermn,1
Suresh Verma,Sureshh Vermma,1
Suresh Verma,Gaurav Singh,0
Suresh Verma,Manish Singh,0
Sooresh Vermaa,Suresh Verma,1
Sooresh Vermaa,Sureesh Vermn,1
Sooresh Vermaa,Sureshh Vermma,1
Sooresh Vermaa,Rvi Kmar,0
Sooresh Vermaa,Ananya Agarwal,0
Sureesh Vermn,Suresh Verma,1
Sureesh Vermn,Sooresh Vermaa,1
Sureesh Vermn,Sureshh Vermma,1
Sureesh Vermn,Yah Shaw,0
Sureesh Vermn,Krishna Patel,0
Sureshh Vermma,Suresh Verma,1
Sureshh Vermma,Sooresh Vermaa,1
Sureshh Vermma,Sureesh Vermn,1
Sureshh Vermma,Lakshmi Patel,0
Sureshh Vermma,Gauraw Vermaa,0
Aditya Verma,Suresh Choudhary,0
Aditya Verma,Lakshmmi Shah,0
Shreya Joshi,Shreyc Jashi,1
Shreya Joshi,Shreya Joshhi,1
Shreya Joshi,Shreeya Josli,1
Shreya Joshi,Rvi Kmar,0
Shreya Joshi,Lakshmxi Siegh,0
Shreyc Jashi,Shreya Joshi,1
Shreyc Jashi,Shreya Joshhi,1
Shreyc Jashi,Shreeya Josli,1
Shreyc Jashi,Lakshhmi Pathel,0
Shreyc Jashi,Agrav Cohudhary,0
Shreya Joshhi,Shreya Joshi,1
Shreya Joshhi,Shreyc Jashi,1
Shreya Joshhi,Shreeya Josli,1
Shreya Joshhi,Aarab Joshhi,0
Shreya Joshhi,Divya Shah,0
Shreeya Josli,Shreya Joshi,1
Shreeya Josli,Shreyc Jashi,1
Shreeya Josli,Shreya Joshhi,1
Shreeya Josli,Kavita Kumar,0
Shreeya Josli,Aara Vorma,0
Amit Choudhary,Apmit Choduhary,1
Amit Choudhary,Dibya Yadhav,0
Amit Choudhary,Neha Chauhan,0
Apmit Choduhary,Amit Choudhary,1
Apmit Choduhary,Pooja Mishra,0
Apmit Choduhary,Vikram Patel,0
Rahul Choudhary,Rahl Choudhay,1
Rahul Choudhary,Suresh Yadav,0
Rahul Choudhary,Rahul Mishra,0
Rahl Choudhay,Rahul Choudhary,1
Rahl Choudhay,Adeetya Josi,0
Rahl Choudhay,Sanjay Joshi,0
Yash Trivedi,Yasyh Triedi,1
Yash Trivedi,Yasw Trivdi,1
Yash Trivedi,Yasv Trivcdi,1
Yash Trivedi,Adityaa Triwedi,0
Yash Trivedi,Shrzeya Gpta,0
Yasyh Triedi,Yash Trivedi,1
Yasyh Triedi,Yasw Trivdi,1
Yasyh Triedi,Yasv Trivcdi,1
Yasyh Triedi,Adity Kuma,0
Yasyh Triedi,Lakshmmi Chauhann,0
Yasw Trivdi,Yash Trivedi,1
Yasw Trivdi,Yasyh Triedi,1
Yasw Trivdi,Yasv Trivcdi,1
Yasw Trivdi,Shreya Verma,0
Yasw Trivdi,Neh Agarwl,0
Yasv Trivcdi,Yash Trivedi,1
Yasv Trivcdi,Yasyh Triedi,1
Yasv Trivcdi,Yasw Trivdi,1
Yasv Trivcdi,Saanjay Chooodhary,0
Yasv Trivcdi,Yaash Joshee,0
Suresh Joshi,Sureshh Joshhi,1
Suresh Joshi,Sureshh Joshhi,1
Suresh Joshi,Sureqh Joshti,1
Suresh Joshi,Kavita Joshi,0
Suresh Joshi,Arjun Choudhary,0
Sureshh Joshhi,Suresh Joshi,1
Sureshh Joshhi,Sureshh Joshhi,1
Sureshh Joshhi,Sureqh Joshti,1
Sureshh Joshhi,Varun Joshi,0
Sureshh Joshhi,Lakshhmi Agarval,0
Sureshh Joshhi,Suresh Joshi,1
Sureshh Joshhi,Sureshh Joshhi,1
Sureshh Joshhi,Sureqh Joshti,1
Sureshh Joshhi,Sanjay Verma,0
Sureshh Joshhi,Krishnna Mishhra,0
Sureqh Joshti,Suresh Joshi,1
Sureqh Joshti,Sureshh Joshhi,1
Sureqh Joshti,Sureshh Joshhi,1
Sureqh Joshti,Krishna Patel,0
Sureqh Joshti,Neha Trivedi,0
Suresh Patel,Neha Sinngh,0
Suresh Patel,Vikram Patel,0
Gaurav Mehta,Gaurab Mehta,1
Gaurav Mehta,Gaoorav Mehtaa,1
Gaurav Mehta,Guarav Mebta,1
Gaurav Mehta,Yas Shaah,0
Gaurav Mehta,Ravi Choudhary,0
Gaurab Mehta,Gaurav Mehta,1
Gaurab Mehta,Gaoorav Mehtaa,1
Gaurab Mehta,Guarav Mebta,1
Gaurab Mehta,Divya Choudhary,0
Gaurab Mehta,Pooja Sharma,0
Gaoorav Mehtaa,Gaurav Mehta,1
Gaoorav Mehtaa,Gaurab Mehta,1
Gaoorav Mehtaa,Guarav Mebta,1
Gaoorav Mehtaa,Aannya Verma,0
Gaoorav Mehtaa,Diwya Mehtaa,0
Guarav Mebta,Gaurav Mehta,1
Guarav Mebta,Gaurab Mehta,1
Guarav Mebta,Gaoorav Mehtaa,1
Guarav Mebta,Krisna Paatel,0
Guarav Mebta,Shreya Sharma,0
Divya Choudhary,Diyva Chouohary,1
Divya Choudhary,Divyy Choudharwy,1
Divya Choudhary,Lakshhmi Choudhhary,0
Divya Choudhary,Shreya Agarwal,0
Diyva Chouohary,Divya Choudhary,1
Diyva Chouohary,Divyy Choudharwy,1
Diyva Chouohary,Ishhaan Pathel,0
Diyva Chouohary,Amit Patel,0
Divyy Choudharwy,Divya Choudhary,1
Divyy Choudharwy,Diyva Chouohary,1
Divyy Choudharwy,Varun Shah,0
Divyy Choudharwy,Rahul Sharmma,0
Divya Singh,Lakshmmi Choudhhary,0
Divya Singh,Rabi Mishhra,0
Aditya Yadav,Adityaa Yaadav,1
Aditya Yadav,Adhitya Yadab,1
Aditya Yadav,Krishna Kumar,0
Aditya Yadav,Amit Mehtaa,0
Adityaa Yaadav,Aditya Yadav,1
Adityaa Yaadav,Adhitya Yadab,1
Adityaa Yaadav,Gaurab Agarval,0
Adityaa Yaadav,Shreya Patel,0
Adhitya Yadab,Aditya Yadav,1
Adhitya Yadab,Adityaa Yaadav,1
Adhitya Yadab,Lakshmi Sharma,0
Adhitya Yadab,Aarab Guptha,0
Lakshmi Sharma,Lakshmmi Sharmma,1
Lakshmi Sharma,Lakshhmi Sharmma,1
Lakshmi Sharma,Aarab Choudhhary,0
Lakshmi Sharma,Sureshh Sharma,0
Lakshmmi Sharmma,Lakshmi Sharma,1
Lakshmmi Sharmma,Lakshhmi Sharmma,1
Lakshmmi Sharmma,Annanya Verma,0
Lakshmmi Sharmma,Neh Kjmar,0
Lakshhmi Sharmma,Lakshmi Sharma,1
Lakshhmi Sharmma,Lakshmmi Sharmma,1
Lakshhmi Sharmma,Deepak Choudhhary,0
Lakshhmi Sharmma,Shreyaa Choudhaary,0
Varun Choudhary,Varoon Chooodhary,1
Varun Choudhary,Varunn Choudhhary,1
Varun Choudhary,Varunn Choudhhary,1
Varun Choudhary,Lakshmi Mehta,0
Varun Choudhary,Neah Missra,0
Varoon Chooodhary,Varun Choudhary,1
Varoon Chooodhary,Varunn Choudhhary,1
Varoon Chooodhary,Varunn Choudhhary,1
Varoon Chooodhary,Adityaa Agaarwal,0
Varoon Chooodhary,Kavita Gupta,0
Varunn Choudhhary,Varun Choudhary,1
Varunn Choudhhary,Varoon Chooodhary,1
Varunn Choudhhary,Varunn Choudhhary,1
Varunn Choudhhary,Sanjay Sharma,0
Varunn Choudhhary,Adityma Gputa,0
Varunn Choudhhary,Varun Choudhary,1
Varunn Choudhhary,Varoon Chooodhary,1
Varunn Choudhhary,Varunn Choudhhary,1
Varunn Choudhhary,Divya Gupta,0
Varunn Choudhhary,Pooja Verma,0
Deepak Yadav,Deebpak Ydav,1
Deepak Yadav,Varun Joshee,0
Deepak Yadav,Adeetya Misra,0
Deebpak Ydav,Deepak Yadav,1
Deebpak Ydav,Kvaita Agarwl,0
Deebpak Ydav,Aarav Patel,0
Amit Shah,Ammit Shah,1
Amit Shah,Amit Shaah,1
Amit Shah,Arjun Singh,0
Amit Shah,Rahl Choudhay,0
Ammit Shah,Amit Shah,1
Ammit Shah,Amit Shaah,1
Ammit Shah,Ananyk Signh,0
Ammit Shah,Varun Singh,0
Amit Shaah,Amit Shah,1
Amit Shaah,Ammit Shah,1
Amit Shaah,Sanjay Trivedi,0
Amit Shaah,Yash Patel,0
Aditya Gupta,Adhitya Guptha,1
Aditya Gupta,Adiya Guplta,1
Aditya Gupta,Azitya Gputa,1
Aditya Gupta,Aarav Singh,0
Aditya Gupta,Raahul Shaah,0
Adhitya Guptha,Aditya Gupta,1
Adhitya Guptha,Adiya Guplta,1
Adhitya Guptha,Azitya Gputa,1
Adhitya Guptha,Pooja Mehtha,0
Adhitya Guptha,Ravi Trivedi,0
Adiya Guplta,Aditya Gupta,1
Adiya Guplta,Adhitya Guptha,1
Adiya Guplta,Azitya Gputa,1
Adiya Guplta,Kavita Verma,0
Adiya Guplta,Arjun Yadav,0
Azitya Gputa,Aditya Gupta,1
Azitya Gputa,Adhitya Guptha,1
Azitya Gputa,Adiya Guplta,1
Azitya Gputa,Raahul Mehtaa,0
Azitya Gputa,Ameet Mehtaa,0
Amit Kumar,Amit Koomar,1
Amit Kumar,Aimt Kumra,1
Amit Kumar,Gaura Pate,0
Amit Kumar,Aarav Yadav,0
Amit Koomar,Amit Kumar,1
Amit Koomar,Aimt Kumra,1
Amit Koomar,Varun Yadav,0
Amit Koomar,Arjunn Guptha,0
Aimt Kumra,Amit Kumar,1
Aimt Kumra,Amit Koomar,1
Aimt Kumra,Puja Vermaa,0
Aimt Kumra,Pooja Joshhi,0
Ishaan Gupta,Ihaan Gupte,1
Ishaan Gupta,Ishhaan Goupta,1
Ishaan Gupta,Suresh Yadav,0
Ishaan Gupta,Arjunn Agarval,0
Ihaan Gupte,Ishaan Gupta,1
Ihaan Gupte,Ishhaan Goupta,1
Ihaan Gupte,Divya Yadav,0
Ihaan Gupte,Gaaurav Seengh,0
Ishhaan Goupta,Ishaan Gupta,1
Ishhaan Goupta,Ihaan Gupte,1
Ishhaan Goupta,Divya Gupta,0
Ishhaan Goupta,Kaveeta Chooodhary,0
Ishaan Mehta,Vikram Verma,0
Ishaan Mehta,Aditya Sharma,0
Deepak Joshi,Deepjk Joshk,1
Deepak Joshi,Deepaak Josi,1
Deepak Joshi,Deepak Joshhi,1
Deepak Joshi,Kavita Agarwal,0
Deepak Joshi,Ishan Agaarwal,0
Deepjk Joshk,Deepak Joshi,1
Deepjk Joshk,Deepaak Josi,1
Deepjk Joshk,Deepak Joshhi,1
Deepjk Joshk,Vikram Yadav,0
Deepjk Joshk,Aaraw Shaarma,0
Deepaak Josi,Deepak Joshi,1
Deepaak Josi,Deepjk Joshk,1
Deepaak Josi,Deepak Joshhi,1
Deepaak Josi,Krishnna Mehta,0
Deepaak Josi,Rahul Patel,0
Deepak Joshhi,Deepak Joshi,1
Deepak Joshhi,Deepjk Joshk,1
Deepak Joshhi,Deepaak Josi,1
Deepak Joshhi,Ishhaan Mishra,0
Deepak Joshhi,Gaurav Shah,0
Arjun Joshi,Dipak Misra,0
Arjun Joshi,Pooja Mishra,0
Kavita Shah,Kavtia Sheh,1
Kavita Shah,Rabi Guptha,0
Kavita Shah,Divya Patel,0
Kavtia Sheh,Kavita Shah,1
Kavtia Sheh,Adhitya Choudhhary,0
Kavtia Sheh,Rahul Agarwal,0
Varun Verma,Varuhn Vverma,1
Varun Verma,Varunn Vermma,1
Varun Verma,Varun Vermaa,1
Varun Verma,Laxhmi Kumaar,0
Varun Verma,Lakshmmi Shah,0
Varuhn Vverma,Varun Verma,1
Varuhn Vverma,Varunn Vermma,1
Varuhn Vverma,Varun Vermaa,1
Varuhn Vverma,Krishnna Shah,0
Varuhn Vverma,Divya Gupta,0
Varunn Vermma,Varun Verma,1
Varunn Vermma,Varuhn Vverma,1
Varunn Vermma,Varun Vermaa,1
Varunn Vermma,Snnjay Josih,0
Varunn Vermma,Annanya Joshhi,0
Varun Vermaa,Varun Verma,1
Varun Vermaa,Varuhn Vverma,1
Varun Vermaa,Varunn Vermma,1
Varun Vermaa,Yaash Kumaar,0
Varun Vermaa,Varun Yadab,0
Arjun Chauhan,Arjunn Chauhann,1
Arjun Chauhan,Saanjay Josi,0
Arjun Chauhan,Lakshnmi Shaq,0
Arjunn Chauhann,Arjun Chauhan,1
Arjunn Chauhann,Saanjay Choudhaary,0
Arjunn Chauhann,Suresh Sharma,0
Arjun Mishra,Arjun Mishraa,1
Arjun Mishra,Nea Shach,0
Arjun Mishra,Laakshmi Shaah,0
Arjun Mishraa,Arjun Mishra,1
Arjun Mishraa,Yashh Sharma,0
Arjun Mishraa,Lakshmmi Mishra,0
Arjun Choudhary,Manish Kumar,0
Arjun Choudhary,Varun Trivedi,0
Rahul Kumar,Rahul Kummar,1
Rahul Kumar,Rahul Kummar,1
Rahul Kumar,Newha Agawral,0
Rahul Kumar,Krishhna Pathel,0
Rahul Kummar,Rahul Kumar,1
Rahul Kummar,Rahul Kummar,1
Rahul Kummar,Kavita Mehta,0
Rahul Kummar,Annanya Sharmma,0
Rahul Kummar,Rahul Kumar,1
Rahul Kummar,Rahul Kummar,1
Rahul Kummar,Lakshmmi Choudhhary,0
Rahul Kummar,Raavi Sharma,0
Amit Kumar,Yas Shaah,0
Amit Kumar,Shreya Chauhan,0
Ravi Shah,Rvai Shrh,1
Ravi Shah,Rabi Shah,1
Ravi Shah,Rawi Shah,1
Ravi Shah,Vikram Yadav,0
Ravi Shah,Aeditya Kuamr,0
Rvai Shrh,Ravi Shah,1
Rvai Shrh,Rabi Shah,1
Rvai Shrh,Rawi Shah,1
Rvai Shrh,Aditya Mishra,0
Rvai Shrh,Ananay Misra,0
Rabi Shah,Ravi Shah,1
Rabi Shah,Rvai Shrh,1
Rabi Shah,Rawi Shah,1
Rabi Shah,Manish Shah,0
Rabi Shah,Varun Joshee,0
Rawi Shah,Ravi Shah,1
Rawi Shah,Rvai Shrh,1
Rawi Shah,Rabi Shah,1
Rawi Shah,Ravi Mehta,0
Rawi Shah,Ravi Patel,0
Manish Kumar,Maneesh Kumaar,1
Manish Kumar,Maanish Kumaar,1
Manish Kumar,Manishh Kummar,1
Manish Kumar,Amit Paatel,0
Manish Kumar,Laxhmi Mehtaa,0
Maneesh Kumaar,Manish Kumar,1
Maneesh Kumaar,Maanish Kumaar,1
Maneesh Kumaar,Manishh Kummar,1
Maneesh Kumaar,Shreya Patel,0
Maneesh Kumaar,Ravi Mishra,0
Maanish Kumaar,Manish Kumar,1
Maanish Kumaar,Maneesh Kumaar,1
Maanish Kumaar,Manishh Kummar,1
Maanish Kumaar,Arujn Singmh,0
Maanish Kumaar,Shreya Singh,0
Manishh Kummar,Manish Kumar,1
Manishh Kummar,Maneesh Kumaar,1
Manishh Kummar,Maanish Kumaar,1
Manishh Kummar,Varun Mehta,0
Manishh Kummar,Shreyaa Paatel,0
Manish Choudhary,Shreya Pathel,0
Manish Choudhary,Poojaa Seengh,0
Gaurav Patel,Gauraw Paatel,1
Gaurav Patel,Garav Patef,1
Gaurav Patel,Lakshmmi Mishra,0
Gaurav Patel,Manis Paatel,0
Gauraw Paatel,Gaurav Patel,1
Gauraw Paatel,Garav Patef,1
Gauraw Paatel,Gaurav Sharma,0
Gauraw Paatel,Aditya Sharma,0
Garav Patef,Gaurav Patel,1
Garav Patef,Gauraw Paatel,1
Garav Patef,Kavita Agarwal,0
Garav Patef,Lakshhmi Agarval,0
Rahul Patel,Isaan Mehtaa,0
Rahul Patel,Krishna Patel,0
Arjun Mehta,Arjunn Mehtha,1
Arjun Mehta,Kabita Guptha,0
Arjun Mehta,Manish Patel,0
Arjunn Mehtha,Arjun Mehta,1
Arjunn Mehtha,Sanjay Trivedi,0
Arjunn Mehtha,Poojaa Choudhaary,0
Aarav Joshi,Aarab Joshhi,1
Aarav Joshi,Vikram Joshi,0
Aarav Joshi,Ammit Agarval,0
Aarab Joshhi,Aarav Joshi,1
